project,true_star,true_watcher,true_committer,true_community,true_pdp
30435776,0,0,2,2,FALSE
30435785,0,0,2,2,FALSE
30435787,0,0,2,2,FALSE
30435788,0,0,2,2,FALSE
30435790,0,0,2,2,FALSE
30435792,30,6,2,2,TRUE
30435793,0,2,2,2,FALSE
30435795,0,0,2,2,FALSE
30435797,0,0,2,2,FALSE
30435799,0,1,2,2,FALSE
30435800,1,0,2,2,FALSE
30435802,0,1,2,2,FALSE
30435804,1,0,4,4,TRUE
30435805,0,1,2,2,FALSE
30435806,0,0,2,2,FALSE
30435807,0,0,4,4,FALSE
30435811,2,0,2,2,FALSE
30435813,0,0,2,2,FALSE
30435817,2,0,2,2,FALSE
30435824,0,0,2,2,FALSE
30435825,0,0,2,2,TRUE
30435830,0,0,2,2,FALSE
30435831,0,1,4,4,TRUE
30435833,0,0,2,2,FALSE
30435836,0,0,2,2,TRUE
30435839,2,1,2,2,FALSE
30435841,0,0,0,0,TRUE
30435843,0,0,2,2,FALSE
30435844,2,0,2,2,TRUE
30435845,0,0,2,2,FALSE
30435849,0,0,2,2,FALSE
30435852,0,0,2,2,FALSE
30435856,9,0,2,2,TRUE
30435863,20,0,2,2,TRUE
30435864,0,0,2,2,FALSE
30435865,1,0,4,4,TRUE
30435866,0,0,2,2,TRUE
30435869,0,0,2,2,FALSE
30435870,0,0,2,2,FALSE
30435871,0,1,4,4,TRUE
30435878,0,0,2,2,FALSE
30435879,0,0,4,4,TRUE
30435884,0,0,2,2,FALSE
30435886,0,0,6,6,FALSE
30435887,0,1,2,2,FALSE
30435890,0,0,2,2,FALSE
30435892,0,2,2,2,FALSE
30435893,0,0,2,2,FALSE
30435895,0,0,4,4,FALSE
30435900,0,0,2,2,FALSE
30435903,0,0,2,2,FALSE
30435911,0,0,2,2,FALSE
30435913,28,1,4,4,TRUE
30435914,0,1,2,2,FALSE
30435915,0,0,2,2,TRUE
30435920,0,0,10,10,FALSE
30435922,0,0,2,2,FALSE
30435923,0,0,2,2,FALSE
30435925,0,0,2,2,TRUE
30435928,1,0,2,2,TRUE
30435932,0,0,2,2,FALSE
30435937,0,0,2,2,TRUE
30435939,0,11,2,2,TRUE
30435942,0,1,4,4,FALSE
30435943,0,0,4,4,FALSE
30435944,2,0,4,4,FALSE
30435946,0,1,4,4,TRUE
30435948,0,1,2,2,FALSE
30435951,0,0,2,2,FALSE
30435955,0,0,2,2,FALSE
30435956,0,0,2,2,TRUE
30435959,136,45,4,4,TRUE
30435962,0,0,2,2,FALSE
30435970,0,3,2,2,FALSE
30435971,0,0,2,2,FALSE
30435972,0,0,2,2,FALSE
30435975,0,0,2,2,FALSE
30435978,0,0,4,4,FALSE
30435979,0,0,2,2,TRUE
30435980,0,0,2,2,FALSE
30435984,1,0,2,2,FALSE
30435985,0,1,2,2,FALSE
30435988,0,0,4,4,FALSE
30435990,0,0,2,2,FALSE
30435995,7,7,6,6,FALSE
30435999,0,0,2,2,TRUE
30436004,1,0,2,2,FALSE
30436005,0,0,2,2,FALSE
30436006,0,0,10,10,TRUE
30436009,0,0,4,4,TRUE
30436010,0,0,2,2,FALSE
30436016,0,0,2,2,FALSE
30436021,24,1,2,2,FALSE
30436029,0,0,2,2,TRUE
30436037,0,0,2,2,FALSE
30436040,1,1,2,2,FALSE
30436043,132,0,2,2,TRUE
30436045,0,2,2,2,FALSE
30436047,0,0,2,2,FALSE
30436048,0,1,2,2,FALSE
30436052,0,0,2,2,FALSE
30436053,0,0,2,2,FALSE
30436058,0,0,4,4,FALSE
30436065,0,1,2,2,TRUE
30436070,6,4,4,4,TRUE
30436072,0,0,2,2,TRUE
30436073,0,1,2,2,FALSE
30436075,0,0,4,4,FALSE
30436084,245,36,12,12,TRUE
30436094,0,1,4,4,TRUE
30436095,0,0,2,2,FALSE
30436104,0,0,4,4,TRUE
30436108,0,0,2,2,FALSE
30436110,0,0,6,6,FALSE
30436116,0,0,2,2,FALSE
30436119,0,0,2,2,TRUE
30436124,1,1,2,2,TRUE
30436133,1,0,2,2,FALSE
30436137,0,0,2,2,TRUE
30436144,0,1,0,0,TRUE
30436145,0,0,2,2,FALSE
30436146,0,0,4,4,TRUE
30436148,0,0,2,2,FALSE
30436151,1,0,2,2,TRUE
30436165,0,1,4,4,FALSE
30436166,0,0,2,2,FALSE
30436167,0,0,2,2,FALSE
30436169,0,3,2,2,FALSE
30436173,0,0,2,2,FALSE
30436174,0,1,2,2,FALSE
30436179,0,0,2,2,FALSE
30436182,0,0,2,2,FALSE
30436185,0,0,4,4,FALSE
30436186,1,0,4,4,TRUE
30436189,0,0,2,2,TRUE
30436191,1,0,4,4,FALSE
30436192,6,0,2,2,TRUE
30436194,0,0,2,2,FALSE
30436196,0,0,2,2,FALSE
30436199,0,1,2,2,FALSE
30436204,0,0,2,2,FALSE
30436208,0,0,4,4,TRUE
30436209,0,1,2,2,FALSE
30436211,1,0,4,4,TRUE
30436214,0,0,2,2,FALSE
30436219,0,0,2,2,FALSE
30436221,0,0,4,4,TRUE
30436222,0,0,2,2,FALSE
30436224,0,0,2,2,TRUE
30436225,0,1,2,2,FALSE
30436226,1,1,6,6,TRUE
30436227,1,0,2,2,TRUE
30436228,0,0,2,2,FALSE
30436229,0,0,4,4,FALSE
30436234,6,1,2,2,FALSE
30436235,0,0,2,2,FALSE
30436245,2,0,0,0,TRUE
30436246,4,0,2,2,TRUE
30436247,0,0,2,2,FALSE
30436248,0,0,2,2,FALSE
30436252,0,1,2,2,FALSE
30436253,0,0,4,4,FALSE
30436257,0,0,2,2,TRUE
30436259,0,1,2,2,TRUE
30436261,0,0,2,2,FALSE
30436268,0,0,2,2,FALSE
30436277,0,0,4,4,FALSE
30436280,0,1,2,2,FALSE
30436281,1,0,2,2,FALSE
30436283,0,0,2,2,FALSE
30436285,0,4,2,2,FALSE
30436288,0,0,2,2,TRUE
30436290,0,0,2,2,FALSE
30436294,1,0,4,4,TRUE
30436295,0,0,2,2,FALSE
30436296,0,0,2,2,FALSE
30436298,0,0,4,4,TRUE
30436304,3,1,2,2,FALSE
30436312,13,0,2,2,FALSE
30436316,3,2,2,2,FALSE
30436317,0,0,2,2,TRUE
30436319,0,0,2,2,FALSE
30436320,0,0,2,2,TRUE
30436322,3,0,2,2,TRUE
30436324,0,1,2,2,FALSE
30436325,0,0,2,2,TRUE
30436327,0,0,6,6,FALSE
30436328,0,0,2,2,FALSE
30436331,0,1,2,2,FALSE
30436332,0,0,2,2,FALSE
30436333,2,1,2,2,TRUE
30436335,0,0,2,2,FALSE
30436339,0,0,2,2,FALSE
30436340,0,0,2,2,TRUE
30436341,0,0,4,4,FALSE
30436345,0,0,2,2,TRUE
30436347,0,1,2,2,TRUE
30436356,1,2,2,2,FALSE
30436359,0,0,4,4,FALSE
30436362,0,0,2,2,FALSE
30436370,0,0,4,4,FALSE
30436373,0,0,6,6,TRUE
30436374,0,0,2,2,TRUE
30436375,0,0,2,2,FALSE
30436376,0,0,2,2,FALSE
30436381,0,0,2,2,FALSE
30436387,0,0,4,4,TRUE
30436395,0,1,2,2,FALSE
30436408,0,2,2,2,FALSE
30436409,0,1,2,2,TRUE
30436414,7,0,2,2,TRUE
30436415,0,0,2,2,FALSE
30436418,0,1,4,4,TRUE
30436419,0,2,2,2,FALSE
30436425,0,0,2,2,FALSE
30436426,0,1,2,2,FALSE
30436428,0,1,4,4,FALSE
30436429,0,0,2,2,FALSE
30436433,0,1,2,2,TRUE
30436434,0,0,4,4,FALSE
30436437,3,3,4,4,TRUE
30436440,0,0,2,2,FALSE
30436450,0,0,2,2,FALSE
30436452,0,1,2,2,TRUE
30436456,0,0,6,6,FALSE
30436457,0,0,2,2,TRUE
30436458,0,0,2,2,FALSE
30436459,0,0,2,2,FALSE
30436462,0,0,2,2,FALSE
30436463,0,1,2,2,TRUE
30436467,0,0,2,2,FALSE
30436472,0,0,4,4,FALSE
30436473,0,1,2,2,TRUE
30436477,20,8,0,0,FALSE
30436478,0,0,6,6,FALSE
30436480,0,2,2,2,FALSE
30436482,6,0,2,2,TRUE
30436489,0,0,2,2,TRUE
30436494,0,0,2,2,FALSE
30436496,0,0,2,2,FALSE
30436510,0,0,2,2,TRUE
30436518,0,0,2,2,TRUE
30436530,0,0,2,2,FALSE
30436537,0,0,2,2,TRUE
30436539,0,0,2,2,FALSE
30436542,0,0,2,2,FALSE
30436547,0,0,2,2,FALSE
30436554,0,2,2,2,FALSE
30436555,0,0,2,2,FALSE
30436557,1,0,2,2,FALSE
30436560,0,0,2,2,TRUE
30436562,6,0,2,2,TRUE
30436565,0,0,2,2,FALSE
30436567,0,0,20,20,FALSE
30436576,0,0,4,4,TRUE
30436579,0,0,2,2,TRUE
30436582,0,1,2,2,FALSE
30436586,0,1,4,4,FALSE
30436592,0,0,4,4,FALSE
30436601,0,0,2,2,TRUE
30436603,0,1,2,2,FALSE
30436604,0,0,4,4,FALSE
30436610,6,1,2,2,FALSE
30436615,0,0,2,2,FALSE
30436618,0,0,2,2,FALSE
30436631,0,0,2,2,TRUE
30436632,4,0,2,2,TRUE
30436634,0,0,2,2,FALSE
30436636,0,0,2,2,FALSE
30436637,0,0,2,2,FALSE
30436638,0,0,2,2,FALSE
30436639,0,0,2,2,FALSE
30436640,0,0,2,2,FALSE
30436643,0,0,2,2,FALSE
30436644,0,0,2,2,FALSE
30436645,0,1,2,2,FALSE
30436646,1,0,8,8,TRUE
30436653,1,0,2,2,TRUE
30436654,19,2,2,2,TRUE
30436657,0,0,2,2,TRUE
30436659,0,0,2,2,TRUE
30436665,0,1,2,2,FALSE
30436666,1,0,2,2,TRUE
30436679,0,1,2,2,FALSE
30436680,0,0,2,2,FALSE
30436682,0,0,2,2,FALSE
30436683,0,0,2,2,FALSE
30436686,0,0,2,2,FALSE
30436690,0,0,2,2,TRUE
30436697,0,0,2,2,TRUE
30436699,0,0,2,2,FALSE
30436704,0,0,2,2,FALSE
30436710,1,0,2,2,TRUE
30436714,0,0,4,4,TRUE
30436715,0,1,2,2,FALSE
30436720,0,0,2,2,FALSE
30436731,0,0,2,2,FALSE
30436734,0,0,2,2,FALSE
30436735,0,0,2,2,FALSE
30436743,0,0,2,2,TRUE
30436744,0,0,2,2,FALSE
30436745,0,1,4,4,FALSE
30436747,0,0,2,2,FALSE
30436761,0,1,2,2,TRUE
30436767,0,1,2,2,FALSE
30436768,0,0,4,4,TRUE
30436771,0,0,2,2,FALSE
30436779,4,0,2,2,TRUE
30436781,0,0,2,2,FALSE
30436783,0,0,4,4,TRUE
30436784,1,0,2,2,FALSE
30436785,0,0,2,2,FALSE
30436787,0,0,2,2,TRUE
30436788,0,0,2,2,FALSE
30436792,0,1,0,0,FALSE
30436798,0,0,4,4,FALSE
30436800,0,0,2,2,FALSE
30436806,0,0,2,2,FALSE
30436807,0,0,4,4,FALSE
30436810,0,0,4,4,FALSE
30436817,3,0,2,2,TRUE
30436818,0,0,2,2,TRUE
30436819,0,0,2,2,TRUE
30436824,0,0,2,2,FALSE
30436825,0,0,2,2,FALSE
30436827,0,0,6,6,TRUE
30436831,0,0,2,2,FALSE
30436834,0,0,4,4,FALSE
30436835,0,0,2,2,FALSE
30436838,0,0,2,2,TRUE
30436840,0,1,2,2,FALSE
30436841,0,3,2,2,TRUE
30436844,0,0,2,2,FALSE
30436846,0,1,2,2,TRUE
30436848,0,1,2,2,TRUE
30436858,0,0,4,4,FALSE
30436864,1,0,2,2,FALSE
30436866,1,3,0,0,TRUE
30436867,0,0,2,2,TRUE
30436868,0,0,2,2,FALSE
30436870,0,0,2,2,TRUE
30436872,0,5,2,2,TRUE
30436878,0,0,2,2,FALSE
30436880,0,1,2,2,FALSE
30436882,0,0,2,2,TRUE
30436884,0,0,2,2,FALSE
30436885,0,0,2,2,FALSE
30436888,17,16,4,6,TRUE
30436889,0,0,2,2,FALSE
30436895,0,0,2,2,FALSE
30436904,0,1,0,0,FALSE
30436909,0,0,2,2,TRUE
30436911,0,0,2,2,FALSE
30436914,0,0,2,2,TRUE
30436915,0,1,4,4,FALSE
30436916,0,0,0,0,FALSE
30436918,7,0,2,2,TRUE
30436920,0,0,2,2,TRUE
30436924,0,0,2,2,FALSE
30436932,0,0,4,4,TRUE
30436936,0,0,2,2,FALSE
30436939,0,1,2,2,TRUE
30436944,0,0,2,2,FALSE
30436947,0,1,2,2,FALSE
30436948,0,0,2,2,TRUE
30436949,0,0,2,2,FALSE
30436953,0,0,2,2,TRUE
30436960,0,0,2,2,FALSE
30436964,0,0,2,2,FALSE
30436968,0,0,2,2,TRUE
30436971,0,0,4,4,TRUE
30436976,0,0,2,2,FALSE
30436977,1,4,2,2,TRUE
30436980,2,0,2,2,FALSE
30436983,0,0,2,2,FALSE
30436988,0,1,2,2,FALSE
30436995,0,0,2,2,FALSE
30437000,0,0,2,2,TRUE
30437004,0,0,2,2,TRUE
30437007,0,0,2,2,FALSE
30437010,0,1,2,2,TRUE
30437011,0,0,2,2,FALSE
30437012,0,0,2,2,FALSE
30437016,0,0,2,2,FALSE
30437020,0,0,2,2,FALSE
30437029,2,1,4,4,TRUE
30437033,0,0,2,2,FALSE
30437034,0,0,2,2,FALSE
30437035,0,2,2,4,FALSE
30437038,0,0,2,2,FALSE
30437040,0,1,4,4,FALSE
30437044,0,0,2,2,FALSE
30437047,0,1,4,4,FALSE
30437054,0,1,2,2,FALSE
30437056,0,3,2,2,FALSE
30437059,0,0,2,2,FALSE
30437065,1,0,2,2,TRUE
30437067,0,0,2,2,FALSE
30437068,0,0,4,4,TRUE
30437070,0,0,2,2,FALSE
30437073,0,1,2,2,FALSE
30437075,0,0,2,2,TRUE
30437078,0,0,2,2,FALSE
30437079,1,1,4,4,FALSE
30437082,0,0,4,4,FALSE
30437083,1,1,2,2,FALSE
30437089,0,0,2,2,FALSE
30437091,0,0,4,4,TRUE
30437092,0,0,2,2,FALSE
30437094,0,0,2,2,FALSE
30437095,0,0,2,2,FALSE
30437098,0,1,4,4,FALSE
30437099,0,0,2,2,FALSE
30437103,0,1,2,2,FALSE
30437109,0,0,2,2,FALSE
30437110,17,16,2,2,TRUE
30437112,0,0,2,2,FALSE
30437114,0,0,4,4,TRUE
30437122,0,1,0,0,FALSE
30437124,0,2,4,4,FALSE
30437126,0,0,2,2,FALSE
30437132,0,0,4,4,TRUE
30437134,0,0,2,2,FALSE
30437135,0,0,2,2,FALSE
30437138,0,0,2,2,FALSE
30437139,0,0,2,2,FALSE
30437141,0,0,2,2,TRUE
30437143,0,0,2,2,FALSE
30437147,0,0,4,4,TRUE
30437149,0,0,2,2,FALSE
30437152,5,3,0,0,TRUE
30437153,0,0,4,4,FALSE
30437154,0,1,2,2,FALSE
30437160,0,0,2,2,TRUE
30437161,0,0,2,2,FALSE
30437166,0,9,4,4,TRUE
30437167,0,0,2,2,FALSE
30437168,0,1,4,4,TRUE
30437169,0,0,2,2,TRUE
30437173,0,0,2,2,TRUE
30437176,0,0,2,2,FALSE
30437177,0,0,2,2,TRUE
30437180,4,0,2,2,FALSE
30437181,0,1,4,4,TRUE
30437182,0,0,2,2,FALSE
30437183,0,0,2,2,FALSE
30437184,2,0,2,2,TRUE
30437187,2,1,2,2,FALSE
30437190,0,0,2,2,FALSE
30437191,0,0,2,2,TRUE
30437195,0,3,2,2,FALSE
30437208,1,1,2,2,TRUE
30437218,35,12,0,0,TRUE
30437219,2,1,2,2,TRUE
30437220,0,1,2,2,TRUE
30437224,20,19,10,10,TRUE
30437232,0,0,2,2,TRUE
30437233,0,0,2,2,FALSE
30437236,0,0,2,2,FALSE
30437239,0,0,6,6,TRUE
30437245,0,0,2,2,TRUE
30437251,0,0,2,2,TRUE
30437252,0,0,2,2,FALSE
30437255,0,0,2,2,FALSE
30437256,0,1,2,2,FALSE
30437273,0,1,2,2,FALSE
30437274,0,0,2,2,FALSE
30437279,0,1,2,2,TRUE
30437284,0,0,2,2,FALSE
30437285,1,1,4,4,TRUE
30437287,0,1,4,4,TRUE
30437288,0,0,2,2,FALSE
30437297,0,0,2,2,TRUE
30437298,0,0,2,2,FALSE
30437301,0,0,2,2,TRUE
30437305,0,0,2,2,TRUE
30437307,1,0,2,2,TRUE
30437312,79,36,0,0,TRUE
30437314,1,0,4,4,TRUE
30437318,0,0,2,2,FALSE
30437321,2,0,2,2,FALSE
30437330,0,0,2,2,FALSE
30437331,0,0,2,2,FALSE
30437333,0,0,2,2,FALSE
30437335,0,1,4,4,TRUE
30437337,0,0,4,4,FALSE
30437338,0,0,2,2,FALSE
30437340,0,11,2,2,FALSE
30437342,1,0,0,0,FALSE
30437348,0,0,2,2,FALSE
30437349,0,0,2,2,FALSE
30437350,1,2,2,2,TRUE
30437355,0,0,6,6,FALSE
30437356,0,0,2,2,FALSE
30437358,154,0,2,2,FALSE
30437360,0,1,4,4,TRUE
30437367,0,0,2,2,FALSE
30437373,0,0,2,2,FALSE
30437374,1,0,2,2,TRUE
30437376,0,0,2,2,FALSE
30437383,0,0,2,2,FALSE
30437385,0,0,2,2,TRUE
30437387,0,0,2,2,FALSE
30437391,0,0,2,2,FALSE
30437394,0,0,4,4,FALSE
30437402,0,1,2,2,TRUE
30437410,7,1,2,2,TRUE
30437420,0,0,2,2,FALSE
30437427,0,0,4,4,TRUE
30437429,0,0,2,2,FALSE
30437430,1,0,2,2,TRUE
30437432,1,0,2,2,TRUE
30437433,0,0,2,2,TRUE
30437442,0,0,2,2,TRUE
30437444,0,1,2,2,FALSE
30437453,0,0,2,2,FALSE
30437461,0,0,2,2,FALSE
30437463,0,1,2,2,FALSE
30437465,0,0,2,2,TRUE
30437468,1,0,2,2,TRUE
30437469,0,0,2,2,FALSE
30437471,1,1,2,2,FALSE
30437472,0,1,2,2,FALSE
30437474,0,0,4,4,TRUE
30437478,0,0,2,2,FALSE
30437486,0,0,2,2,FALSE
30437488,0,8,2,2,FALSE
30437502,0,0,2,2,FALSE
30437506,0,0,2,2,FALSE
30437508,0,0,2,2,FALSE
30437510,0,0,4,4,FALSE
30437520,0,0,2,2,FALSE
30437521,0,0,2,2,FALSE
30437527,0,1,4,4,FALSE
30437528,0,1,2,2,FALSE
30437531,0,0,2,2,FALSE
30437533,0,0,2,2,FALSE
30437534,0,6,4,4,FALSE
30437536,0,2,4,4,FALSE
30437537,0,0,2,2,TRUE
30437540,1,0,2,2,TRUE
30437541,0,1,4,4,FALSE
30437554,0,0,2,2,TRUE
30437555,0,1,2,2,FALSE
30437560,0,0,2,2,FALSE
30437561,1,0,2,2,FALSE
30437562,0,0,2,2,TRUE
30437563,0,0,2,2,FALSE
30437564,0,0,2,2,FALSE
30437565,0,0,4,4,TRUE
30437567,0,0,2,2,FALSE
30437573,2,0,2,2,TRUE
30437575,2,0,2,2,FALSE
30437582,0,1,0,0,TRUE
30437583,0,1,2,2,FALSE
30437584,0,0,2,2,FALSE
30437585,0,0,2,2,FALSE
30437590,0,0,4,4,FALSE
30437591,0,0,2,2,FALSE
30437592,0,0,2,2,FALSE
30437595,0,0,2,2,FALSE
30437599,1,0,4,4,FALSE
30437602,0,0,2,2,FALSE
30437612,0,0,2,2,FALSE
30437617,0,0,6,6,FALSE
30437618,0,1,2,2,FALSE
30437625,0,0,2,2,TRUE
30437627,954,559,26,26,TRUE
30437629,0,0,2,2,FALSE
30437630,0,1,2,2,TRUE
30437632,0,0,2,2,FALSE
30437636,0,0,2,2,FALSE
30437637,0,0,2,2,FALSE
30437641,2,1,2,2,TRUE
30437643,1,1,2,2,FALSE
30437644,0,29,2,2,FALSE
30437648,0,0,2,2,FALSE
30437654,0,0,4,4,FALSE
30437655,1,1,2,2,FALSE
30437662,0,0,2,2,FALSE
30437667,0,0,2,2,FALSE
30437668,0,0,2,2,FALSE
30437675,2,2,2,2,FALSE
30437678,0,1,2,2,TRUE
30437682,0,0,2,2,FALSE
30437684,0,0,2,2,FALSE
30437686,0,0,2,2,FALSE
30437692,0,0,2,2,FALSE
30437693,0,0,2,2,FALSE
30437694,0,0,2,2,FALSE
30437697,0,0,2,2,FALSE
30437703,0,0,4,4,FALSE
30437705,0,0,2,2,FALSE
30437708,3,0,2,2,TRUE
30437718,2,0,2,2,TRUE
30437721,0,0,4,4,FALSE
30437727,0,0,2,2,TRUE
30437730,0,1,2,2,FALSE
30437732,0,0,2,2,TRUE
30437738,0,0,2,2,FALSE
30437744,0,0,4,4,FALSE
30437749,0,2,2,2,FALSE
30437755,0,0,2,2,TRUE
30437757,0,1,4,4,FALSE
30437759,0,0,2,2,FALSE
30437762,0,1,2,2,TRUE
30437763,0,0,2,2,FALSE
30437767,0,0,4,4,FALSE
30437774,0,2,2,2,FALSE
30437778,0,0,2,2,FALSE
30437780,0,0,2,2,TRUE
30437781,0,0,2,2,FALSE
30437782,0,0,2,4,FALSE
30437784,1,0,6,6,TRUE
30437787,0,0,2,2,FALSE
30437789,0,0,2,2,FALSE
30437794,0,0,2,2,FALSE
30437795,0,3,2,2,FALSE
30437799,0,0,2,2,TRUE
30437803,9,0,2,2,TRUE
30437804,25,8,0,0,TRUE
30437805,0,0,2,2,FALSE
30437806,0,0,2,2,FALSE
30437807,0,0,2,2,TRUE
30437810,0,0,4,4,TRUE
30437811,0,0,2,2,FALSE
30437812,0,1,2,2,FALSE
30437814,6,3,2,2,TRUE
30437817,0,0,2,2,FALSE
30437822,0,0,2,2,TRUE
30437823,0,1,4,4,FALSE
30437828,0,0,2,2,TRUE
30437829,4,1,2,2,FALSE
30437833,1,0,4,4,FALSE
30437834,0,0,2,2,FALSE
30437836,0,10,2,2,FALSE
30437838,0,15,2,2,FALSE
30437839,1,0,2,2,TRUE
30437840,0,0,4,4,FALSE
30437842,0,0,2,2,FALSE
30437843,0,1,2,2,FALSE
30437844,0,2,4,4,FALSE
30437850,0,0,2,2,FALSE
30437851,0,0,6,6,TRUE
30437853,17,1,6,6,FALSE
30437862,0,0,2,2,FALSE
30437870,0,0,2,2,FALSE
30437872,0,0,2,2,FALSE
30437879,0,1,2,2,FALSE
30437881,0,0,2,2,FALSE
30437882,2,0,2,2,TRUE
30437889,0,0,2,2,FALSE
30437893,2,0,2,2,TRUE
30437896,0,0,2,2,FALSE
30437897,0,4,2,2,FALSE
30437898,0,0,2,2,FALSE
30437902,0,0,2,2,FALSE
30437903,0,0,4,4,FALSE
30437904,0,0,4,4,FALSE
30437907,0,0,2,2,FALSE
30437912,0,0,6,6,TRUE
30437913,0,0,2,2,FALSE
30437916,0,0,4,4,FALSE
30437919,0,0,2,2,FALSE
30437924,0,0,2,2,FALSE
30437926,0,8,2,2,TRUE
30437928,0,0,2,2,FALSE
30437930,0,0,4,4,FALSE
30437932,0,0,2,2,FALSE
30437934,0,2,2,2,FALSE
30437935,0,2,2,2,FALSE
30437937,0,0,2,2,FALSE
30437939,0,0,2,2,TRUE
30437941,0,0,2,2,FALSE
30437952,0,0,2,2,FALSE
30437953,0,0,2,2,TRUE
30437955,0,0,4,4,FALSE
30437958,1,0,2,2,FALSE
30437960,0,0,2,2,FALSE
30437961,0,0,2,2,FALSE
30437966,0,1,2,2,FALSE
30437968,1,2,2,2,TRUE
30437972,1,0,2,2,TRUE
30437973,0,0,4,4,FALSE
30437977,0,2,2,2,FALSE
30437981,1,0,2,2,TRUE
30437984,0,1,4,4,FALSE
30437986,0,1,2,2,FALSE
30437988,2,1,2,2,FALSE
30437992,2,4,2,2,FALSE
30437996,0,0,2,2,TRUE
30438000,0,0,2,2,FALSE
30438001,0,0,2,2,FALSE
30438006,0,10,2,2,FALSE
30438009,53,9,8,10,TRUE
30438012,1,0,2,2,TRUE
30438018,4,1,0,0,TRUE
30438022,1,0,2,2,TRUE
30438025,0,0,2,2,FALSE
30438028,0,0,2,2,FALSE
30438029,0,0,2,2,FALSE
30438030,0,0,2,2,FALSE
30438036,0,0,2,2,FALSE
30438037,0,0,2,2,FALSE
30438040,0,0,4,4,FALSE
30438041,0,0,2,2,FALSE
30438042,5,0,2,2,TRUE
30438044,0,1,2,2,FALSE
30438046,2,0,2,2,TRUE
30438048,0,0,2,2,FALSE
30438056,0,0,2,2,FALSE
30438060,0,0,2,2,TRUE
30438062,0,1,2,2,FALSE
30438066,0,0,2,2,FALSE
30438068,0,1,2,2,FALSE
30438072,98,20,2,2,TRUE
30438074,0,1,2,2,FALSE
30438075,0,1,2,2,FALSE
30438080,0,1,2,2,FALSE
30438088,0,0,2,2,FALSE
30438089,0,0,2,2,FALSE
30438097,0,4,2,2,FALSE
30438102,0,0,2,2,FALSE
30438103,0,0,4,4,FALSE
30438108,0,0,2,2,FALSE
30438111,0,1,4,4,TRUE
30438116,1,0,4,4,FALSE
30438118,0,0,4,4,FALSE
30438119,0,0,2,2,FALSE
30438123,0,0,4,4,FALSE
30438124,0,0,2,2,FALSE
30438126,0,1,2,2,TRUE
30438127,0,0,2,2,FALSE
30438137,0,0,2,2,FALSE
30438138,0,0,2,2,FALSE
30438141,0,0,2,2,TRUE
30438142,3,0,2,2,TRUE
30438144,0,1,2,2,FALSE
30438148,0,0,4,4,FALSE
30438149,0,1,2,2,FALSE
30438152,0,0,4,4,FALSE
30438153,0,0,2,2,FALSE
30438154,0,0,6,6,FALSE
30438156,0,2,4,4,TRUE
30438159,0,0,2,2,FALSE
30438164,0,0,6,6,TRUE
30438166,16,10,10,10,TRUE
30438167,0,0,2,2,FALSE
30438170,0,0,4,4,TRUE
30438172,0,1,2,2,FALSE
30438173,1,0,2,2,FALSE
30438175,0,0,2,2,FALSE
30438176,0,0,2,2,TRUE
30438178,2,3,0,0,TRUE
30438184,0,0,2,2,FALSE
30438185,0,1,2,2,FALSE
30438186,0,1,2,2,TRUE
30438195,0,0,2,2,FALSE
30438200,0,0,2,2,FALSE
30438205,0,0,2,2,FALSE
30438207,0,0,2,2,FALSE
30438209,0,0,2,2,TRUE
30438210,0,1,2,2,FALSE
30438212,2,0,2,2,TRUE
30438219,0,1,2,2,FALSE
30438220,0,1,2,2,FALSE
30438222,0,0,2,2,FALSE
30438224,0,2,2,2,FALSE
30438227,0,0,2,2,FALSE
30438228,2,0,2,2,TRUE
30438229,0,0,2,2,FALSE
30438230,0,0,2,2,FALSE
30438236,1,0,2,2,TRUE
30438237,0,0,2,2,FALSE
30438238,0,0,2,2,FALSE
30438246,0,0,2,2,FALSE
30438247,0,0,2,2,FALSE
30438251,0,0,4,4,FALSE
30438257,0,0,2,2,FALSE
30438259,141,124,6,6,TRUE
30438260,0,0,2,2,FALSE
30438264,0,0,0,0,FALSE
30438265,0,0,2,2,FALSE
30438282,0,0,2,2,FALSE
30438283,1,0,2,2,FALSE
30438284,2,1,4,4,TRUE
30438285,0,0,2,2,FALSE
30438287,0,0,4,4,FALSE
30438288,0,0,2,2,FALSE
30438294,0,0,2,2,FALSE
30438303,0,0,2,2,FALSE
30438304,0,0,2,2,FALSE
30438305,0,0,4,4,FALSE
30438308,0,1,4,4,FALSE
30438313,0,0,2,2,TRUE
30438314,0,0,2,2,FALSE
30438316,0,0,2,2,FALSE
30438317,0,1,6,6,FALSE
30438324,0,0,2,2,FALSE
30438325,0,1,4,4,FALSE
30438329,0,1,2,2,TRUE
30438331,0,0,2,2,FALSE
30438332,0,0,2,2,FALSE
30438336,0,1,4,4,FALSE
30438337,1,0,2,2,FALSE
30438341,0,0,2,2,TRUE
30438346,0,0,14,14,FALSE
30438348,1,0,2,2,FALSE
30438350,0,0,2,2,FALSE
30438352,0,0,2,2,TRUE
30438353,0,0,2,2,FALSE
30438354,0,0,2,2,FALSE
30438357,4,0,2,2,TRUE
30438358,0,0,2,2,FALSE
30438360,0,0,2,2,FALSE
30438363,3,0,0,0,TRUE
30438364,0,0,2,2,FALSE
30438368,1,3,2,2,TRUE
30438372,1,0,0,0,FALSE
30438374,0,1,2,2,FALSE
30438379,2,2,0,0,FALSE
